ngay,mo cua,dong cua,thay doi,%thay doi,KLGD khop lenh,KLGD thoa thuan,KLGD tong cong,GTGD khop lenh (ty),GTGD thoa thuan (ty),GTGD tong cong (ty)
11/08/2021,335.075812,334.442669,-0.63,-0.19,"147,929,742","1,297,683","149,227,425","3,417.24",30.97,"3,448.21"
12/08/2021,334.442669,334.328679,-0.11,-0.03,"150,231,508","4,673,751","154,905,259","3,319.60",75.3,"3,394.91"
13/08/2021,334.328679,336.96488,2.64,0.79,"152,505,531","5,912,492","158,418,023","3,638.42",169.46,"3,807.88"
16/08/2021,336.96488,343.526095,6.56,1.95,"180,611,593","13,060,715","193,672,308","4,417.84",451.17,"4,869.01"
17/08/2021,343.526095,343.108571,-0.42,-0.12,"167,412,774","6,570,282","173,983,056","4,583.79",218.32,"4,802.11"
18/08/2021,343.10857,344.816107,1.71,0.5,"148,042,365","9,301,069","157,343,434","3,921.86",295.4,"4,217.26"
19/08/2021,344.816108,346.065911,1.25,0.36,"152,453,817","13,184,264","165,638,081","3,665.36",455.36,"4,120.71"
20/08/2021,346.065911,338.059177,-8.01,-2.31,"259,058,299","21,699,833","280,758,132","6,374.01",687.73,"7,061.73"
23/08/2021,338.059177,334.841673,-3.22,-0.95,"167,013,336","11,915,332","178,928,668","3,945.07",351.59,"4,296.67"
24/08/2021,334.841673,331.789348,-3.05,-0.91,"161,231,198","13,050,288","174,281,486","4,090.44",402.89,"4,493.33"
25/08/2021,331.789348,336.006014,4.22,1.27,"100,131,640","21,935,167","122,066,807","2,280.08",651.64,"2,931.72"
26/08/2021,336.006014,336.852407,0.85,0.25,"118,861,055","10,767,734","129,628,789","2,968.86",306.61,"3,275.47"
27/08/2021,336.852407,338.789922,1.94,0.58,"133,904,022","6,683,274","140,587,296","2,992.20",159.81,"3,152.01"
30/08/2021,338.789922,341.300652,2.51,0.74,"135,127,385","9,276,440","144,403,825","2,648.92",178.82,"2,827.75"
31/08/2021,341.300652,342.808065,1.51,0.44,"144,266,182","7,351,228","151,617,410","3,119.42",188.86,"3,308.28"
01/09/2021,342.808066,343.42335,0.62,0.18,"134,158,328","7,082,082","141,240,410","2,657.28",180.82,"2,838.10"
06/09/2021,343.42335,345.627361,2.2,0.64,"184,905,701","9,971,156","194,876,857","3,556.07",245.86,"3,801.93"
07/09/2021,345.627361,346.478535,0.85,0.25,"169,188,700","10,968,851","180,157,551","3,566.30",167.07,"3,733.37"
08/09/2021,346.478534,347.277878,0.8,0.23,"117,195,072","16,571,468","133,766,540","2,419.49",455.9,"2,875.39"
09/09/2021,347.277879,350.444264,3.17,0.91,"107,199,548","17,036,595","124,236,143","2,217.30",340.16,"2,557.46"
10/09/2021,350.444263,350.046835,-0.4,-0.11,"120,918,564","25,410,496","146,329,060","2,376.59",615.05,"2,991.64"
13/09/2021,350.046836,349.05324,-0.99,-0.28,"167,801,093","16,002,043","183,803,136","3,397.24",430.92,"3,828.17"
14/09/2021,349.05324,347.85629,-1.2,-0.34,"165,167,846","5,803,492","170,971,338","3,139.86",148.18,"3,288.04"
15/09/2021,347.85629,350.749775,2.89,0.83,"169,324,999","2,248,599","171,573,598","3,125.57",48.17,"3,173.74"
16/09/2021,350.749775,353.244821,2.5,0.71,"158,039,410","8,500,684","166,540,094","3,123.55",239.66,"3,363.21"
17/09/2021,353.244821,357.97048,4.73,1.34,"170,223,146","2,475,848","172,698,994","3,977.35",68.31,"4,045.66"
20/09/2021,357.97048,358.872347,0.9,0.25,"184,463,698","14,672,628","199,136,326","3,670.21",513.74,"4,183.95"
21/09/2021,358.872347,358.976551,0.1,0.03,"186,032,038","15,869,683","201,901,721","3,623.13",410.87,"4,034.00"
22/09/2021,358.976551,363.427333,4.45,1.24,"181,337,341","16,244,470","197,581,811","3,334.77",638.1,"3,972.87"
23/09/2021,363.427333,361.023479,-2.4,-0.66,"198,931,361","8,784,102","207,715,463","3,375.60",333.16,"3,708.76"
24/09/2021,361.023479,359.632068,-1.39,-0.39,"135,420,149","8,281,543","143,701,692","2,537.32",336.93,"2,874.26"
27/09/2021,359.632068,353.012088,-6.62,-1.84,"145,857,538","10,027,911","155,885,449","2,835.15",284.43,"3,119.58"
28/09/2021,353.012088,356.03064,3.02,0.86,"135,747,769","23,440,159","159,187,928","2,577.58",646.1,"3,223.68"
29/09/2021,356.03064,354.291738,-1.74,-0.49,"105,834,165","33,486,864","139,321,029","2,249.67",836.9,"3,086.57"
30/09/2021,354.291738,357.326483,3.03,0.86,"90,790,991","24,525,721","115,316,712","1,915.19",616.49,"2,531.68"
01/10/2021,357.326482,356.485901,-0.84,-0.24,"114,401,451","14,502,707","128,904,158","2,468.21",411.07,"2,879.28"
04/10/2021,356.485901,360.892553,4.41,1.24,"142,578,738","7,466,939","150,045,677","3,167.80",187.46,"3,355.25"
05/10/2021,360.892553,366.496693,5.6,1.55,"145,035,144","6,249,104","151,284,248","3,329.74",158.41,"3,488.15"
06/10/2021,366.496693,368.4703,1.97,0.54,"98,154,211","3,801,885","101,956,096","2,080.67",117.84,"2,198.51"
07/10/2021,368.4703,370.399532,1.93,0.52,"102,350,938","5,731,844","108,082,782","2,047.63",138.86,"2,186.49"
08/10/2021,370.399533,371.915407,1.52,0.41,"93,761,349","3,658,634","97,419,983","1,839.03",158.33,"1,997.35"
11/10/2021,371.915407,374.343681,2.43,0.65,"93,891,275","5,892,005","99,783,280","1,943.41",157.35,"2,100.76"
12/10/2021,374.34368,375.682779,1.34,0.36,"105,304,905","1,597,353","106,902,258","2,452.13",31.74,"2,483.87"
13/10/2021,375.682779,379.339711,3.66,0.97,"90,792,164","24,482,812","115,274,976","1,885.54",718.03,"2,603.57"
14/10/2021,379.339711,384.844144,5.5,1.45,"104,451,494","19,064,595","123,516,089","2,391.58",533.93,"2,925.51"
15/10/2021,384.844144,384.836253,-0.01,0,"114,804,809","4,049,977","118,854,786","2,517.53",179.02,"2,696.55"
18/10/2021,384.836252,384.875836,0.04,0.01,"122,617,971","1,744,743","124,362,714","2,766.29",51.28,"2,817.57"
19/10/2021,384.875836,386.996033,2.12,0.55,"107,062,090","8,188,347","115,250,437","2,152.09",422.34,"2,574.43"
20/10/2021,386.996033,388.290998,1.29,0.33,"134,513,222","2,585,414","137,098,636","2,534.87",62.86,"2,597.74"
21/10/2021,388.290998,388.452901,0.16,0.04,"117,472,539","2,056,943","119,529,482","2,187.22",119.33,"2,306.55"
22/10/2021,388.452901,391.205576,2.75,0.71,"151,946,928","4,274,734","156,221,662","2,921.50",76.05,"2,997.55"
25/10/2021,391.205576,395.882812,4.68,1.2,"145,452,317","7,091,611","152,543,928","3,171.75",311.04,"3,482.79"
26/10/2021,395.882812,397.808934,1.93,0.49,"112,083,973","3,108,082","115,192,055","2,421.78",73.86,"2,495.64"
27/10/2021,397.808934,404.366136,6.56,1.65,"136,622,565","15,726,343","152,348,908","3,133.27",978.65,"4,111.92"
28/10/2021,404.366136,411.069954,6.7,1.66,"161,353,272","2,233,000","163,586,272","3,942.69",70.08,"4,012.77"
29/10/2021,411.069954,412.120147,1.05,0.26,"146,529,135","7,356,032","153,885,167","3,226.46",271.9,"3,498.36"
01/11/2021,412.120147,415.540117,3.42,0.83,"172,410,817","3,868,691","176,279,508","4,265.33",155.75,"4,421.08"
02/11/2021,415.540117,424.111788,8.57,2.06,"179,246,716","10,186,646","189,433,362","4,314.52",241.64,"4,556.16"
03/11/2021,424.111788,415.705024,-8.41,-1.98,"217,903,339","4,983,240","222,886,579","5,211.35",131.76,"5,343.11"
04/11/2021,415.705024,422.421538,6.72,1.62,"136,633,620","4,456,009","141,089,629","3,764.92",78.79,"3,843.71"
05/11/2021,422.421539,427.640336,5.22,1.24,"145,645,595","1,513,946","147,159,541","3,450.22",49.1,"3,499.32"
08/11/2021,427.640336,432.097765,4.46,1.04,"160,055,390","10,156,337","170,211,727","3,927.82",335.97,"4,263.80"
09/11/2021,432.097765,432.635937,0.54,0.12,"143,997,180","15,272,965","159,270,145","3,787.30",621.74,"4,409.04"
10/11/2021,432.635937,438.24439,5.61,1.3,"151,462,653","2,188,278","153,650,931","3,961.23",180.14,"4,141.37"
11/11/2021,438.24439,438.732858,0.49,0.11,"182,580,037","7,856,811","190,436,848","4,302.37",434.87,"4,737.25"
12/11/2021,438.732858,441.629209,2.9,0.66,"163,647,464","6,931,529","170,578,993","3,748.00",580.7,"4,328.70"
15/11/2021,441.629209,444.280236,2.65,0.6,"205,943,744","6,443,466","212,387,210","5,113.99",113.72,"5,227.71"
16/11/2021,444.280236,452.249778,7.97,1.79,"192,383,427","1,340,736","193,724,163","4,569.75",49.06,"4,618.81"
17/11/2021,452.249779,462.948043,10.7,2.37,"141,008,494","7,701,655","148,710,149","3,790.82",226.26,"4,017.08"
18/11/2021,462.948043,468.725951,5.78,1.25,"169,610,273","2,552,180","172,162,453","4,382.58",101.26,"4,483.83"
19/11/2021,468.725951,453.971753,-14.75,-3.15,"251,744,968","2,994,823","254,739,791","6,399.18",71.17,"6,470.35"
22/11/2021,453.971753,444.622743,-9.35,-2.06,"181,714,349","4,200,290","185,914,639","4,837.86",267.18,"5,105.04"
23/11/2021,444.622743,448.596915,3.97,0.89,"117,228,278","17,615,255","134,843,533","3,260.01",494.2,"3,754.21"
24/11/2021,448.596915,455.57671,6.98,1.56,"106,888,994","21,724,112","128,613,106","3,120.44",710.57,"3,831.01"
25/11/2021,455.57671,459.671134,4.09,0.9,"107,182,833","16,053,834","123,236,667","3,138.33",269.76,"3,408.09"
26/11/2021,459.671134,458.627473,-1.04,-0.23,"134,886,342","16,558,847","151,445,189","3,724.04",365.98,"4,090.02"
29/11/2021,458.627473,460.584101,1.96,0.43,"134,632,987","28,973,580","163,606,567","3,727.50","1,111.06","4,838.56"
30/11/2021,460.584101,458.054726,-2.53,-0.55,"150,675,681","22,941,594","173,617,275","4,054.39",676.26,"4,730.66"
01/12/2021,458.054727,455.809381,-2.25,-0.49,"127,854,722","8,704,215","136,558,937","3,217.22",187.6,"3,404.82"
02/12/2021,455.809381,458.228867,2.42,0.53,"124,588,722","9,844,417","134,433,139","3,079.72",283.43,"3,363.15"
03/12/2021,458.228867,449.265609,-8.96,-1.96,"154,555,857","5,267,775","159,823,632","4,009.74",154.2,"4,163.94"
06/12/2021,449.265609,435.847009,-13.42,-2.99,"139,718,001","16,047,222","155,765,223","3,600.79",493.07,"4,093.86"
07/12/2021,435.847009,446.407044,10.56,2.42,"105,406,716","12,118,624","117,525,340","2,956.30",380.27,"3,336.57"
08/12/2021,446.407044,449.744275,3.34,0.75,"121,746,576","23,243,073","144,989,649","3,166.05",420.09,"3,586.14"
09/12/2021,449.744276,452.534242,2.79,0.62,"88,689,393","4,340,142","93,029,535","2,489.48",113.63,"2,603.11"
10/12/2021,452.534242,450.751396,-1.78,-0.39,"103,713,936","7,722,148","111,436,084","2,667.84",189.39,"2,857.23"
13/12/2021,450.751396,457.557275,6.81,1.51,"110,218,472","3,863,782","114,082,254","2,976.86",107.34,"3,084.20"
14/12/2021,457.557274,454.680278,-2.88,-0.63,"108,959,267","6,599,206","115,558,473","3,021.34",177.89,"3,199.23"
15/12/2021,454.680278,453.704992,-0.98,-0.21,"113,321,343","5,421,500","118,742,843","3,090.29",293.72,"3,384.01"
16/12/2021,453.704992,457.028529,3.32,0.73,"116,229,316","6,133,431","122,362,747","3,216.64",189.22,"3,405.86"
17/12/2021,457.028529,456.202801,-0.83,-0.18,"140,772,650","19,086,669","159,859,319","3,845.50",532.48,"4,377.98"
20/12/2021,456.202801,454.594269,-1.61,-0.35,"122,188,466","9,020,125","131,208,591","3,508.62",405.97,"3,914.59"
21/12/2021,454.594269,455.01323,0.42,0.09,"112,214,377","7,229,810","119,444,187","3,323.83",417.05,"3,740.88"
22/12/2021,455.013229,453.102169,-1.91,-0.42,"142,929,260","8,450,670","151,379,930","4,174.22",304.8,"4,479.02"
23/12/2021,453.10217,442.610007,-10.49,-2.32,"162,726,570","6,115,163","168,841,733","4,494.90",129.89,"4,624.79"
24/12/2021,442.610007,445.611698,3,0.68,"115,794,233","2,998,009","118,792,242","3,009.59",110.98,"3,120.57"
27/12/2021,445.611698,449.410712,3.8,0.85,"85,591,502","7,945,130","93,536,632","2,415.97",266.88,"2,682.84"
28/12/2021,449.410711,458.045972,8.64,1.92,"128,847,789","20,668,429","149,516,218","3,608.97",496.03,"4,104.99"
29/12/2021,458.045973,457.830227,-0.22,-0.05,"106,168,128","10,392,349","116,560,477","3,164.71",263.67,"3,428.38"
30/12/2021,457.830227,461.647139,3.82,0.83,"116,252,032","7,432,145","123,684,177","3,097.65",367.89,"3,465.53"
31/12/2021,461.647138,473.992691,12.35,2.67,"102,629,536","5,198,070","107,827,606","2,637.77",184.17,"2,821.94"
04/01/2022,473.992691,474.101853,0.11,0.02,"97,619,762","2,470,161","100,089,923","2,797.28",75.48,"2,872.77"
05/01/2022,474.101852,480.362293,6.26,1.32,"132,567,347","5,106,853","137,674,200","3,920.95",135.55,"4,056.50"
06/01/2022,480.362294,484.889127,4.53,0.94,"141,225,444","2,475,382","143,700,826","3,931.11",89.48,"4,020.60"
07/01/2022,484.889126,493.837375,8.95,1.85,"144,552,612","9,383,736","153,936,348","4,086.94",306.29,"4,393.23"
10/01/2022,493.837375,482.886428,-10.95,-2.22,"186,345,587","4,498,249","190,843,836","5,246.45",137.75,"5,384.20"
11/01/2022,482.886428,481.608058,-1.28,-0.26,"139,624,341","4,058,117","143,682,458","3,917.08",130.41,"4,047.49"
12/01/2022,481.608059,473.640865,-7.97,-1.65,"137,196,360","11,199,609","148,395,969","4,466.94",232.93,"4,699.87"
13/01/2022,473.640865,460.82546,-12.82,-2.71,"109,183,774","7,913,460","117,097,234","3,320.47",266.02,"3,586.49"
14/01/2022,460.82546,466.86431,6.04,1.31,"86,613,410","7,399,042","94,012,452","2,717.51",214.21,"2,931.72"
17/01/2022,466.86431,445.34405,-21.52,-4.61,"131,478,335","6,622,040","138,100,375","3,864.86",179.83,"4,044.69"
18/01/2022,445.34405,421.209272,-24.13,-5.42,"88,671,016","5,877,817","94,548,833","2,271.34",140.47,"2,411.81"
19/01/2022,421.209272,409.314459,-11.89,-2.82,"99,911,776","2,833,363","102,745,139","1,747.51",78.06,"1,825.57"
20/01/2022,409.31446,411.804835,2.49,0.61,"79,176,922","8,383,650","87,560,572","2,172.07",254.1,"2,426.17"
21/01/2022,411.804835,417.840032,6.04,1.47,"81,752,610","9,091,500","90,844,110","2,179.74",190.86,"2,370.60"
24/01/2022,417.840032,400.763451,-17.08,-4.09,"111,100,433","5,331,272","116,431,705","2,967.20",254.65,"3,221.85"
25/01/2022,400.763451,410.230024,9.47,2.36,"70,156,062","7,320,477","77,476,539","1,892.28",291.86,"2,184.14"
26/01/2022,410.230024,411.82159,1.59,0.39,"52,680,941","7,853,339","60,534,280","1,586.30",140.67,"1,726.97"
27/01/2022,411.821591,411.267193,-0.55,-0.13,"52,161,964","6,845,397","59,007,361","1,636.67",313.17,"1,949.84"
28/01/2022,411.267193,416.731899,5.46,1.33,"68,024,958","3,950,336","71,975,294","1,801.04",196.23,"1,997.27"
07/02/2022,416.731899,419.326605,2.59,0.62,"52,807,971","2,537,636","55,345,607","1,454.81",86.18,"1,540.99"
08/02/2022,419.326605,417.887901,-1.44,-0.34,"59,572,609","14,805,338","74,377,947","1,648.26",314.09,"1,962.35"
09/02/2022,417.887901,424.192735,6.3,1.51,"65,117,637","2,818,601","67,936,238","1,901.38",73.04,"1,974.42"
10/02/2022,424.192734,428.236431,4.04,0.95,"55,765,530","3,148,091","58,913,621","1,717.02",99.25,"1,816.27"
11/02/2022,428.236431,426.891766,-1.34,-0.31,"71,474,713","5,050,072","76,524,785","1,986.91",227.23,"2,214.14"
14/02/2022,426.891766,421.014007,-5.88,-1.38,"75,289,636","3,775,690","79,065,326","2,169.35",117.12,"2,286.47"
15/02/2022,421.014008,423.839328,2.83,0.67,"47,317,693","5,440,329","52,758,022","1,408.98",248.73,"1,657.71"
16/02/2022,423.839328,429.120616,5.28,1.25,"72,685,115","10,879,278","83,564,393","2,092.84",324.85,"2,417.69"
17/02/2022,429.120616,430.235268,1.11,0.26,"63,366,999","6,190,791","69,557,790","1,876.78",222.12,"2,098.90"
18/02/2022,430.235268,435.609782,5.37,1.25,"81,865,691","3,419,953","85,285,644","2,345.91",105.9,"2,451.81"
21/02/2022,435.609783,440.988728,5.38,1.23,"97,648,903","5,840,746","103,489,649","2,713.46",163.11,"2,876.57"
22/02/2022,440.988728,434.427429,-6.56,-1.49,"120,179,564","564,010","120,743,574","3,667.37",18.24,"3,685.61"
23/02/2022,434.427429,442.542484,8.12,1.87,"108,931,900","4,318,931","113,250,831","3,224.73",82.59,"3,307.32"
24/02/2022,442.542484,434.879894,-7.66,-1.73,"159,025,024","8,558,601","167,583,625","4,749.89",179.39,"4,929.28"
25/02/2022,434.879894,440.162919,5.28,1.21,"104,969,432","1,248,900","106,218,332","3,125.46",44.65,"3,170.11"
28/02/2022,440.162919,440.424058,0.26,0.06,"98,950,066","2,347,976","101,298,042","2,784.01",82.24,"2,866.25"
01/03/2022,440.424058,443.560954,3.14,0.71,"117,450,182","4,010,584","121,460,766","3,519.32",89.95,"3,609.27"
02/03/2022,443.560954,442.249082,-1.31,-0.3,"104,898,312","4,962,899","109,861,211","3,378.78",119.89,"3,498.67"
03/03/2022,442.249082,449.309402,7.06,1.6,"119,826,017","2,901,305","122,727,322","3,533.24",151.45,"3,684.69"
04/03/2022,449.309403,450.586655,1.28,0.28,"137,684,468","3,835,286","141,519,754","3,796.13",168.02,"3,964.15"
07/03/2022,450.586654,452.864873,2.28,0.51,"136,833,452","4,602,498","141,435,950","3,664.98",119.34,"3,784.32"
08/03/2022,452.864873,445.885014,-6.98,-1.54,"140,249,976","7,066,297","147,316,273","4,159.79",167.36,"4,327.15"
09/03/2022,445.885015,444.598587,-1.29,-0.29,"138,794,544","2,784,254","141,578,798","3,909.67",173.43,"4,083.10"
10/03/2022,444.598586,447.635786,3.04,0.68,"118,872,997","5,205,525","124,078,522","3,077.25",386.46,"3,463.71"
11/03/2022,447.635786,442.196102,-5.44,-1.22,"168,985,323","6,318,004","175,303,327","4,050.03",418.44,"4,468.48"
14/03/2022,442.196103,436.569354,-5.63,-1.27,"125,873,204","16,895,324","142,768,528","3,491.23",729.15,"4,220.38"
15/03/2022,436.569354,443.521904,6.95,1.59,"97,005,802","4,093,356","101,099,158","2,772.03",168.43,"2,940.46"
16/03/2022,443.521904,446.178611,2.66,0.6,"80,598,955","2,540,706","83,139,661","2,226.94",109.65,"2,336.59"
17/03/2022,446.178611,446.164791,-0.01,0,"102,366,225","6,230,077","108,596,302","2,501.55",162.77,"2,664.32"
18/03/2022,446.164791,451.208427,5.04,1.13,"111,230,091","19,043,295","130,273,386","3,172.59",784.95,"3,957.54"
21/03/2022,451.208427,458.29167,7.08,1.57,"100,572,303","5,922,789","106,495,092","3,077.95",274.21,"3,352.16"
22/03/2022,458.29167,461.346352,3.05,0.67,"134,446,616","6,145,107","140,591,723","3,851.15",289.11,"4,140.26"
23/03/2022,461.346352,462.098768,0.75,0.16,"123,057,122","9,878,721","132,935,843","3,764.65",411.27,"4,175.92"
24/03/2022,462.098768,462.795766,0.7,0.15,"116,599,974","6,435,593","123,035,567","3,728.85",331.87,"4,060.72"
25/03/2022,462.795766,461.747221,-1.05,-0.23,"127,398,583","1,072,277","128,470,860","3,612.05",28.19,"3,640.24"
28/03/2022,461.747221,454.890507,-6.86,-1.48,"148,644,086","6,395,790","155,039,876","4,476.14",198,"4,674.14"
29/03/2022,454.890507,461.236446,6.35,1.4,"141,561,166","8,026,423","149,587,589","3,621.99",386.5,"4,008.49"
30/03/2022,461.236445,451.194037,-10.04,-2.18,"131,078,041","16,700,240","147,778,281","3,807.91",844.35,"4,652.25"
31/03/2022,451.194037,449.617458,-1.58,-0.35,"120,220,291","1,886,027","122,106,318","3,288.38",57.75,"3,346.12"
01/04/2022,449.617458,454.10189,4.48,1,"123,355,272","1,614,076","124,969,348","3,213.72",40.68,"3,254.40"
04/04/2022,454.10189,458.688474,4.59,1.01,"84,246,006","5,242,520","89,488,526","2,684.59",180.04,"2,864.63"
05/04/2022,458.688474,456.103236,-2.59,-0.56,"82,990,260","11,187,970","94,178,230","2,586.55",332.51,"2,919.06"
06/04/2022,456.103236,446.829572,-9.27,-2.03,"114,344,262","3,000,524","117,344,786","3,661.91",147.19,"3,809.11"
07/04/2022,446.829572,441.605891,-5.22,-1.17,"86,466,222","7,301,363","93,767,585","2,801.78",367.76,"3,169.54"
08/04/2022,441.605891,432.021061,-9.58,-2.17,"84,533,173","4,614,088","89,147,261","2,666.61",130.42,"2,797.04"
12/04/2022,432.021061,421.01154,-11.01,-2.55,"93,073,201","2,624,629","95,697,830","2,538.79",56.91,"2,595.70"
13/04/2022,421.01154,427.446963,6.44,1.53,"80,713,423","9,901,156","90,614,579","2,298.51",393.07,"2,691.58"
14/04/2022,427.446964,423.687856,-3.76,-0.88,"56,457,202","692,261","57,149,463","1,703.64",22.28,"1,725.93"
15/04/2022,423.687855,416.713657,-6.97,-1.65,"69,508,394","847,397","70,355,791","2,137.71",22.59,"2,160.30"
18/04/2022,416.713658,403.115081,-13.6,-3.26,"98,441,037","6,180,356","104,621,393","2,451.56",225.56,"2,677.12"
19/04/2022,403.115081,392.693603,-10.42,-2.59,"88,354,224","6,246,797","94,601,021","2,152.81",242.1,"2,394.91"
20/04/2022,392.693603,380.039353,-12.65,-3.22,"88,456,752","11,190,767","99,647,519","1,996.79",359.99,"2,356.78"
21/04/2022,380.039353,366.614671,-13.42,-3.53,"99,755,123","12,020,868","111,775,991","2,266.28",349.35,"2,615.64"
22/04/2022,366.614672,359.119996,-7.49,-2.04,"113,776,759","6,816,596","120,593,355","2,451.05",250.69,"2,701.74"
25/04/2022,359.119995,337.511134,-21.61,-6.02,"96,329,177","12,361,970","108,691,147","1,937.18",438.66,"2,375.84"
26/04/2022,337.511134,345.166561,7.66,2.27,"83,700,906","15,753,933","99,454,839","1,885.28",525.09,"2,410.37"
27/04/2022,345.166561,357.090656,11.92,3.45,"66,651,361","20,432,253","87,083,614","1,418.10",612.74,"2,030.84"
28/04/2022,357.090656,360.204975,3.11,0.87,"69,453,327","10,011,249","79,464,576","1,483.42",301.76,"1,785.18"
29/04/2022,360.204975,365.829796,5.62,1.56,"77,833,018","999,227","78,832,245","1,667.67",41.71,"1,709.38"
04/05/2022,365.829796,360.971339,-4.86,-1.33,"72,971,786","866,427","73,838,213","1,603.40",28.24,"1,631.64"
05/05/2022,360.971339,358.74849,-2.22,-0.62,"68,211,709","4,495,660","72,707,369","1,559.77",162.83,"1,722.60"
06/05/2022,358.748491,343.458443,-15.29,-4.26,"61,715,965","1,829,888","63,545,853","1,437.35",63.63,"1,500.98"
09/05/2022,343.458442,323.390122,-20.07,-5.84,"88,637,778","9,772,128","98,409,906","1,887.66",150.44,"2,038.10"
10/05/2022,323.390123,330.024621,6.63,2.05,"74,061,926","475,425","74,537,351","1,440.20",6.16,"1,446.37"
11/05/2022,330.024621,333.036395,3.01,0.91,"47,280,296","2,851,929","50,132,225","1,031.17",78.03,"1,109.20"
12/05/2022,333.036395,315.52201,-17.51,-5.26,"71,371,165","2,816,576","74,187,741","1,539.40",63.58,"1,602.98"
13/05/2022,315.52201,302.393738,-13.13,-4.16,"101,560,569","6,745,657","108,306,226","1,912.15",180.6,"2,092.74"
16/05/2022,302.393738,307.051775,4.66,1.54,"74,138,047","2,698,505","76,836,552","1,468.29",63.7,"1,531.99"
17/05/2022,307.051775,315.436722,8.38,2.73,"70,456,385","9,285,055","79,741,440","1,475.88",248.32,"1,724.20"
18/05/2022,315.436721,309.840219,-5.6,-1.77,"78,016,389","5,288,980","83,305,369","1,690.53",144.55,"1,835.07"
19/05/2022,309.840219,308.024427,-1.82,-0.59,"74,511,284","5,053,930","79,565,214","1,626.11",137.35,"1,763.46"
20/05/2022,308.024427,307.018252,-1.01,-0.33,"74,005,689",0,"74,005,689","1,658.13",0,"1,658.13"
23/05/2022,307.018252,300.659471,-6.36,-2.07,"75,189,975",0,"75,189,975","1,718.73",0,"1,718.73"
24/05/2022,300.659471,305.956786,5.3,1.76,"79,210,764",0,"79,210,764","1,712.71",0,"1,712.71"
25/05/2022,305.956786,314.914024,8.96,2.93,"95,893,142",0,"95,893,142","2,179.22",0,"2,179.22"
26/05/2022,314.914025,313.285399,-1.63,-0.52,"81,939,474",0,"81,939,474","1,560.40",0,"1,560.40"
27/05/2022,313.285398,311.16733,-2.12,-0.68,"72,424,979",0,"72,424,979","1,665.74",0,"1,665.74"
30/05/2022,311.167331,312.769955,1.6,0.52,"87,653,647",0,"87,653,647","1,928.84",0,"1,928.84"
31/05/2022,312.769954,315.757186,2.99,0.96,"84,500,654",0,"84,500,654","2,046.40",0,"2,046.40"
01/06/2022,315.757187,315.366622,-0.39,-0.12,"74,624,888",0,"74,624,888","1,879.03",0,"1,879.03"
02/06/2022,315.366622,311.772686,-3.59,-1.14,"89,439,378",0,"89,439,378","2,191.93",0,"2,191.93"
03/06/2022,311.772685,310.476696,-1.3,-0.42,"83,518,995",0,"83,518,995","2,206.46",0,"2,206.46"
06/06/2022,310.476696,306.813895,-3.66,-1.18,"85,913,614",0,"85,913,614","1,873.77",0,"1,873.77"
07/06/2022,306.813895,304.146793,-2.67,-0.87,"131,109,755",0,"131,109,755","3,369.67",0,"3,369.67"
08/06/2022,304.146793,310.931118,6.78,2.23,"82,047,859",0,"82,047,859","2,027.58",0,"2,027.58"
09/06/2022,310.931118,312.73903,1.81,0.58,"76,137,447",0,"76,137,447","2,141.67",0,"2,141.67"
10/06/2022,312.73903,306.444731,-6.29,-2.01,"98,418,651",0,"98,418,651","2,637.91",0,"2,637.91"
13/06/2022,306.444731,288.368106,-18.08,-5.9,"115,537,266",0,"115,537,266","2,738.10",0,"2,738.10"
14/06/2022,288.368107,290.078546,1.71,0.59,"64,430,730",0,"64,430,730","1,381.67",0,"1,381.67"
15/06/2022,290.078545,283.248945,-6.83,-2.35,"84,234,637",0,"84,234,637","1,762.02",0,"1,762.02"
16/06/2022,283.248945,287.770826,4.52,1.6,"66,713,063",0,"66,713,063","1,502.44",0,"1,502.44"
17/06/2022,287.770826,280.062697,-7.71,-2.68,"90,183,064",0,"90,183,064","1,826.87",0,"1,826.87"
20/06/2022,280.062698,267.919942,-12.14,-4.34,"83,546,541",0,"83,546,541","1,659.66",0,"1,659.66"
21/06/2022,267.919942,264.620049,-3.3,-1.23,"82,056,186",0,"82,056,186","1,597.71",0,"1,597.71"
22/06/2022,264.620049,269.385754,4.77,1.8,"75,546,022",0,"75,546,022","1,421.51",0,"1,421.51"
23/06/2022,269.385754,277.177529,7.79,2.89,"60,106,383",0,"60,106,383","1,296.45",0,"1,296.45"
24/06/2022,277.177529,275.92506,-1.25,-0.45,"59,732,964",0,"59,732,964","1,172.45",0,"1,172.45"
27/06/2022,275.92506,280.422312,4.5,1.63,"51,888,038",0,"51,888,038","1,041.18",0,"1,041.18"
28/06/2022,280.422312,283.870526,3.45,1.23,"72,507,803",0,"72,507,803","1,492.40",0,"1,492.40"
29/06/2022,283.870527,282.349683,-1.52,-0.54,"58,471,839",0,"58,471,839","1,193.93",0,"1,193.93"
30/06/2022,282.349683,277.684709,-4.66,-1.65,"58,974,845",0,"58,974,845","1,130.00",0,"1,130.00"
01/07/2022,277.684709,278.878254,1.19,0.43,"77,052,117",0,"77,052,117","1,335.02",0,"1,335.02"
04/07/2022,278.878254,281.191892,2.31,0.83,"52,005,475",0,"52,005,475",903.39,0,903.39
05/07/2022,281.191892,277.939313,-3.25,-1.16,"75,492,038",0,"75,492,038","1,334.12",0,"1,334.12"
